time,lat,lon,pblh,eflux,prectot,precsno
2025-05-25 00:00:00,23.84,79.44,1706.4104997341728,283.2918854168149,8.435044025699228e-05,0.0
2025-05-25 00:00:00,22.96,76.06,1942.5109408731387,227.63486210434797,4.662398600284319e-05,0.0
2025-05-25 00:00:00,24.27,80.76,1005.4651093952552,112.61256622537208,5.7175962371221986e-05,0.0
2025-05-25 00:00:00,23.08,77.53,1397.2077670858343,204.36424335038515,6.929904662240039e-05,0.0
2025-05-25 00:00:00,22.62,75.7,1838.4481041255935,280.80014799304683,2.7790241646153218e-05,0.0
2025-05-25 00:00:00,23.33,75.04,1559.3578340262814,112.11582098808972,2.9003334714144916e-05,0.0
2025-05-25 00:00:00,24.58,80.83,1438.2019602481814,142.6460800199239,1.6158373201480726e-05,0.0
2025-05-25 00:00:00,24.2,82.67,966.5016816478094,281.7959154080579,7.057077948193464e-05,0.0
2025-05-25 00:00:00,23.18,75.79,1189.9543997442918,226.73308118092473,5.6173500346226486e-05,0.0
2025-05-25 00:00:00,19.88,75.32,1960.2617195033883,163.44240708460964,1.479198501440972e-05,0.0
2025-05-25 00:00:00,19.97,79.3,1364.3825018780356,157.3708630914162,3.4491348338733474e-05,0.0
2025-05-25 00:00:00,19.97,79.3,1258.3286782692667,209.3657139341901,4.139861903359109e-05,0.0
2025-05-25 00:00:00,19.06,72.83,1488.4100321811782,199.0185933172142,5.675731317044025e-05,0.0
2025-05-25 00:00:00,21.15,79.09,913.7031852849157,272.32188410590777,4.246429522511022e-05,0.0
2025-05-25 00:00:00,19.99,73.78,1387.3715618974543,125.65658956372978,7.859841700822024e-05,0.0
2025-05-25 00:00:00,19.15,72.99,925.3635939237851,284.57246046243495,3.724783183376821e-05,0.0
2025-05-25 00:00:00,18.52,73.86,1631.6189126700924,151.97226255731383,3.871774585525876e-05,0.0
2025-05-25 00:00:00,17.68,75.92,942.6688737993222,118.9894638351835,7.325728213539985e-05,0.0
2025-05-25 00:00:00,19.22,72.97,1516.1535630684393,287.05424281184764,9.457261446950504e-05,0.0
2025-05-25 00:00:00,21.82,83.92,1533.425251124034,183.1531110526362,7.859243344940148e-05,0.0
2025-05-25 00:00:00,20.95,85.23,877.3285131724354,233.96299196398445,8.623533947588748e-05,0.0
2025-05-25 00:00:00,31.62,74.88,1979.4390722395337,205.74412801611044,1.837454027324069e-05,0.0
2025-05-25 00:00:00,30.21,74.95,1560.766345571607,149.69119064388155,4.187614289670713e-05,0.0
2025-05-25 00:00:00,31.33,75.58,1399.6511290180702,107.39918708271242,3.778844701892058e-05,0.0
2025-05-25 00:00:00,30.7,76.22,956.3241552681567,141.06986999998418,8.137714067645344e-05,0.0
2025-05-25 00:00:00,30.9,75.86,887.3416983665899,286.8622588626224,9.448203709246051e-05,0.0
2025-05-25 00:00:00,30.68,76.3,1137.425900072235,281.2205948205441,8.657162686290807e-05,0.0
2025-05-25 00:00:00,30.34,76.38,992.7418480375514,221.9117144696565,1.861118523571143e-05,0.0
2025-05-25 00:00:00,30.97,76.53,824.4058875522267,155.32249577250772,1.0560186876826096e-05,0.0
2025-05-25 00:00:00,27.56,76.61,1739.1290079433024,100.17750618516538,9.227398660407963e-05,0.0
2025-05-25 00:00:00,26.45,74.64,1869.833683892716,230.4425489681216,4.119106917215876e-05,0.0
2025-05-25 00:00:00,28.18,76.86,1231.052969341858,274.7111360596064,6.8258717571804e-05,0.0
2025-05-25 00:00:00,26.91,75.79,1256.0946909042245,128.1611060930727,3.113811641041996e-05,0.0
2025-05-25 00:00:00,26.91,75.79,1884.4499292992198,206.34910889312317,7.627505216621743e-05,0.0
2025-05-25 00:00:00,26.91,75.79,1616.6199220563478,211.54124301283719,8.853901894126639e-05,0.0
2025-05-25 00:00:00,26.3,73.02,817.3250352136124,160.33491952924248,6.509653654118509e-05,0.0
2025-05-25 00:00:00,25.18,75.83,1872.5079544447171,234.48466115806326,6.240367009470823e-05,0.0
2025-05-25 00:00:00,25.77,73.32,1172.9698168810337,207.63417403573607,4.352259832753824e-05,0.0
2025-05-25 00:00:00,24.59,73.71,1332.3850825456425,258.9524917920593,8.11697782475159e-05,0.0
2025-05-25 00:00:00,13.0,80.2,1573.691911186218,203.4425110366687,2.0108980522042095e-05,0.0
2025-05-25 00:00:00,13.17,80.27,1962.9030522013343,137.2559627289171,6.743791072181574e-05,0.0
2025-05-25 00:00:00,12.98,80.22,1200.4837729606693,200.7528612373826,8.208794775833389e-05,0.0
2025-05-25 00:00:00,17.5,78.5,1780.3678930351348,169.73626809141973,6.518083671593868e-05,0.0
2025-05-25 00:00:00,17.46,78.35,917.1296092326434,208.59048205437807,7.381542604504669e-05,0.0
2025-05-25 00:00:00,17.52,78.27,1092.1971775829006,249.30249631124926,4.772553108579747e-05,0.0
2025-05-25 00:00:00,17.48,78.3,1589.4118834965998,235.59264835748036,7.654445360063816e-05,0.0
2025-05-25 00:00:00,17.45,78.45,1805.5941430769014,293.82353042681575,2.2520494736378314e-05,0.0
2025-05-25 00:00:00,17.37,78.47,948.3218248154542,169.34099411249815,7.624194656482918e-05,0.0
2025-05-25 00:00:00,27.18,78.02,1104.5487700753647,204.16314415297592,3.7516691819741385e-05,0.0
2025-05-25 00:00:00,28.94,77.22,872.4668858180544,254.7220636450193,2.0004668493193473e-05,0.0
2025-05-25 00:00:00,28.4,77.85,1299.9637782303525,132.48088800615685,5.1101861389683483e-05,0.0
2025-05-25 00:00:00,28.64,77.37,1660.9002357218174,256.41520991651487,1.0897224397080359e-05,0.0
2025-05-25 00:00:00,28.67,77.44,1818.2364392970726,207.17982483991665,1.4929099667906336e-05,0.0
2025-05-25 00:00:00,28.64,77.4,1493.8905133257585,113.46774259279744,4.683203084255115e-05,0.0
2025-05-25 00:00:00,28.47,77.5,1645.0046610659545,140.68084017054406,6.905685622698205e-05,0.0
2025-05-25 00:00:00,28.73,77.78,1343.1200955842946,222.4929116857952,3.273989967999124e-05,0.0
2025-05-25 00:00:00,26.45,80.33,1608.6146542162246,285.6739227870739,8.929891071294596e-05,0.0
2025-05-25 00:00:00,28.75,77.28,1747.5804579678352,197.64584028077553,2.5674602737148947e-05,0.0
2025-05-25 00:00:00,26.85,80.95,1708.3841552372455,213.73510017257792,6.457724251607767e-05,0.0
2025-05-25 00:00:00,26.85,80.95,1937.4005221701887,164.59082427723573,5.0799713098150156e-05,0.0
2025-05-25 00:00:00,26.85,80.95,1089.4766924329974,142.354379841864,3.979712535232856e-05,0.0
2025-05-25 00:00:00,26.85,80.95,956.8413244346489,121.50584309348247,9.123246708303921e-05,0.0
2025-05-25 00:00:00,28.84,78.78,1985.0278436822653,240.5262799867332,4.138123010225239e-05,0.0
2025-05-25 00:00:00,29.47,77.7,1025.8812820895182,199.739179754213,8.576278666119381e-05,0.0
2025-05-25 00:00:00,28.54,77.39,1425.329721939892,231.95681344108027,3.059823702739086e-05,0.0
2025-05-25 00:00:00,28.54,77.39,1933.1220979109185,257.14596688881136,7.62064022174271e-05,0.0
2025-05-25 00:00:00,25.32,82.97,1123.503829300899,258.74086442591,2.7831937500380575e-05,0.0
2025-05-25 00:00:00,23.69,86.97,1172.8245253100818,264.107575048233,4.9037908940099414e-05,0.0
2025-05-25 00:00:00,23.52,87.32,1849.255365498897,157.2881976884966,5.4912326947510507e-05,0.0
2025-05-25 00:00:00,22.03,88.06,855.7349878359283,242.84593770912676,3.636327653078472e-05,0.0
2025-05-25 00:00:00,22.6,88.3,1221.1471882956098,263.69616897152264,7.690771060570349e-05,0.0
2025-05-25 00:00:00,22.6,88.3,1803.9351373002369,240.08565825882175,3.406336590201352e-05,0.0
2025-05-25 00:00:00,22.57,88.36,1545.0435931651025,241.1093103251011,1.3602504653740433e-05,0.0
2025-05-25 00:00:00,22.57,88.36,1153.9088338933075,225.99447041653212,7.559357446182409e-05,0.0
2025-05-25 00:00:00,26.72,88.4,1359.962935065931,200.9408078607397,9.2169304357775e-05,0.0
2025-05-25 06:00:00,16.51,80.52,811.1447718220794,194.85319119415155,8.810507580956755e-05,0.0
2025-05-25 06:00:00,16.98,81.78,1402.68963450105,144.5658522549831,6.132560781039747e-05,0.0
2025-05-25 06:00:00,13.68,79.35,1829.7137013060017,191.81871975778412,3.288069889135761e-05,0.0
2025-05-25 06:00:00,16.51,80.64,1866.6104138684668,139.7465836352163,5.093829412978186e-05,0.0
2025-05-25 06:00:00,17.69,83.22,1001.0736838472318,220.25925041489975,7.528933080554037e-05,0.0
2025-05-25 06:00:00,26.18,91.75,1190.7767799873739,151.86016521152854,1.2490409430582474e-05,0.0
2025-05-25 06:00:00,24.79,85.0,1740.7599057007583,206.61794063668435,5.785130526091951e-05,0.0
2025-05-25 06:00:00,26.12,85.37,1544.025793156894,159.43800708427534,9.583034154624778e-05,0.0
2025-05-25 06:00:00,25.59,85.14,1053.7609229340244,202.17388268269303,9.18732400084052e-05,0.0
2025-05-25 06:00:00,28.8,77.13,1948.5920935001782,195.2876940480299,3.50066882519081e-05,0.0
2025-05-25 06:00:00,28.65,77.32,1838.0604072335707,203.0736753560014,5.7934725604902265e-05,0.0
2025-05-25 06:00:00,28.7,77.2,1112.948949905603,151.4884069711798,4.451520177777126e-05,0.0
2025-05-25 06:00:00,28.47,77.12,1908.6504978124694,262.12476158428547,8.99440549817511e-05,0.0
2025-05-25 06:00:00,28.8,77.03,1502.319314860798,160.4068342180681,9.589314090488143e-05,0.0
2025-05-25 06:00:00,28.73,77.2,1217.3506702913623,191.2945205613196,4.3776817621070467e-05,0.0
2025-05-25 06:00:00,28.55,77.25,1176.4181254504608,225.95826979114725,8.352409335430649e-05,0.0
2025-05-25 06:00:00,28.75,77.12,1972.7212159261192,275.84312865193374,2.511805667536894e-05,0.0
2025-05-25 06:00:00,28.5,77.22,1797.8120937174667,205.60399271464837,4.1439104900178375e-05,0.0
2025-05-25 06:00:00,28.57,77.07,805.9683029404772,119.55275263288794,2.6171464741933384e-05,0.0
2025-05-25 06:00:00,28.63,77.28,1946.5939694886567,129.96686847858433,3.196678960200793e-05,0.0
2025-05-25 06:00:00,28.56,77.1,1863.6997989159972,235.37031565757317,9.362036312555452e-05,0.0
2025-05-25 06:00:00,28.68,77.32,1011.9289404348079,259.1653774387208,8.49435278604603e-05,0.0
2025-05-25 06:00:00,28.63,77.25,1893.320165493863,157.99048683023955,5.285869742850932e-05,0.0
2025-05-25 06:00:00,28.73,77.18,1464.0322259243023,149.07564154355163,8.559593670716355e-05,0.0
2025-05-25 06:00:00,28.61,77.24,1198.61594624929,275.5718546581297,2.7874548635758133e-05,0.0
2025-05-25 06:00:00,28.59,77.22,1198.40633422864,178.99454860543972,2.3896764305357742e-05,0.0
2025-05-25 06:00:00,28.61,77.24,1904.8169063345294,189.20688715040495,8.651893965444109e-05,0.0
2025-05-25 06:00:00,28.63,77.2,1587.439510741804,171.17078980992875,1.3395144876397339e-05,0.0
2025-05-25 06:00:00,28.68,77.03,1222.8639924708273,163.27117910578366,6.648128328077318e-05,0.0
2025-05-25 06:00:00,28.61,77.03,1109.0692653286715,193.77357229422714,1.7478002827176025e-05,0.0
2025-05-25 06:00:00,28.61,76.98,1624.6070862091901,159.6385941598213,6.193970872370401e-05,0.0
2025-05-25 06:00:00,28.85,77.1,1714.1862999794844,110.2096706897651,6.8916445570898e-05,0.0
2025-05-25 06:00:00,28.55,77.25,1197.99804453039,209.11864866606544,4.6589116371072694e-05,0.0
2025-05-25 06:00:00,28.69,77.21,1625.444768713716,253.9361473563964,2.4149270677260752e-05,0.0
2025-05-25 06:00:00,28.53,77.28,1852.706569029741,238.54026936116816,8.535183293954629e-05,0.0
2025-05-25 06:00:00,28.62,77.3,885.8673473129132,281.50331427029465,7.634553413011126e-05,0.0
2025-05-25 06:00:00,28.68,77.13,1679.9078455483514,104.9168943434725,8.333632990661996e-05,0.0
2025-05-25 06:00:00,28.64,77.16,1517.1362114447115,188.25648077490132,7.004777163418706e-05,0.0
2025-05-25 06:00:00,28.64,77.16,1864.017068476648,224.52274569285396,1.3593905043587881e-05,0.0
2025-05-25 06:00:00,28.57,77.18,1825.392933395374,254.92130236217375,8.001062864033742e-05,0.0
2025-05-25 06:00:00,28.74,77.09,1686.2425404280475,175.06275063760495,8.838352539544114e-05,0.0
2025-05-25 06:00:00,28.65,77.15,1658.3951734796526,253.85879449500058,8.665363585920134e-05,0.0
2025-05-25 06:00:00,28.55,77.25,1279.6121611305841,115.8928087024637,7.204204609422787e-05,0.0
2025-05-25 06:00:00,28.72,77.25,1426.9690496090739,186.9292354379733,6.578837495767786e-05,0.0
2025-05-25 06:00:00,28.55,77.2,1458.7391386485683,220.35691317456516,8.655025169860817e-05,0.0
2025-05-25 06:00:00,28.68,77.32,1936.1384363617753,184.63731843155674,6.169871942535274e-05,0.0
2025-05-25 06:00:00,28.7,77.15,1485.286251754164,249.0830633076283,8.411475192286338e-05,0.0
2025-05-25 06:00:00,22.99,72.61,1770.5588891798348,238.32656828459068,8.212710929540036e-05,0.0
2025-05-25 06:00:00,21.62,72.99,1439.8512903645897,205.6260009641908,3.599207759196831e-05,0.0
2025-05-25 06:00:00,23.22,72.65,1770.6937785042055,160.75123607534186,3.979422024980618e-05,0.0
2025-05-25 06:00:00,20.37,72.9,931.1252891203283,232.88533481942594,2.8461844408488733e-05,0.0
2025-05-25 06:00:00,22.99,72.61,1363.5084556977226,173.8564694201222,2.8543102582609475e-05,0.0
2025-05-25 06:00:00,30.38,76.78,959.1336329335859,217.77368466393867,9.97197750423204e-05,0.0
2025-05-25 06:00:00,28.68,76.92,1443.854193645977,205.40565548482272,8.567507571263313e-05,0.0
2025-05-25 06:00:00,28.34,77.33,1342.1017393053503,172.16074064408252,5.143061916860326e-05,0.0
2025-05-25 06:00:00,28.8,76.13,1837.4961912920642,107.35101856295752,5.735091061722923e-05,0.0
2025-05-25 06:00:00,28.21,76.78,1077.1353011689127,154.48197793930925,2.9525565406400084e-05,0.0
2025-05-25 06:00:00,28.41,77.31,1837.4134388579653,122.73228935299409,4.8727669237793014e-05,0.0
2025-05-25 06:00:00,29.52,75.45,1980.6145058771735,230.15202631375843,2.685714933003448e-05,0.0
2025-05-25 06:00:00,28.42,77.08,1959.9350511435641,295.24442129307624,7.685638588751565e-05,0.0
2025-05-25 06:00:00,28.46,77.03,1326.9369038934108,128.5045552607487,3.345695957486389e-05,0.0
2025-05-25 06:00:00,29.15,75.72,1424.8725289393324,133.71423976234172,3.383582338572107e-05,0.0
2025-05-25 06:00:00,29.32,76.32,817.7708033017373,145.0272666729672,9.258651354295173e-05,0.0
2025-05-25 06:00:00,29.8,76.4,1709.530934110136,164.4838075359761,1.9745293338376933e-05,0.0
2025-05-25 06:00:00,29.69,76.98,1359.8233049130085,187.96260224812391,3.0328106799325533e-05,0.0
2025-05-25 06:00:00,29.97,76.88,1680.9793238025304,135.97000974629438,4.774950068900395e-05,0.0
2025-05-25 06:00:00,28.27,76.15,1982.6543921038349,113.92105868288603,7.782974190984086e-05,0.0
2025-05-25 06:00:00,28.36,76.95,1465.193430838685,167.5605180228629,8.598670572856577e-05,0.0
2025-05-25 06:00:00,28.04,76.11,801.9126960674956,114.2918727749379,8.036124233027921e-05,0.0
2025-05-25 06:00:00,28.15,77.33,1275.1099439531545,268.6050838174897,6.004580650907875e-05,0.0
2025-05-25 06:00:00,30.69,76.86,1740.9706505893218,125.19632119901433,1.529809774008709e-05,0.0
2025-05-25 06:00:00,29.39,76.97,1009.5821460888766,161.52788146681073,2.425931529983927e-05,0.0
2025-05-25 06:00:00,28.9,76.57,1392.0372736526217,154.41778969264192,2.0595787384016794e-05,0.0
2025-05-25 06:00:00,29.53,75.03,1564.956819948055,186.7331933748382,6.936787732178834e-05,0.0
2025-05-25 06:00:00,28.99,77.05,1481.376400791159,238.4484286068096,4.509153720153354e-05,0.0
2025-05-25 06:00:00,30.13,77.28,1142.0269876441826,213.16596567483867,5.716555508461971e-05,0.0
2025-05-25 06:00:00,23.79,86.42,849.0462475034802,287.0727907069306,9.877991458771464e-05,0.0
2025-05-25 06:00:00,12.92,77.61,1607.6122539964072,213.03704696434636,8.580043788663933e-05,0.0
2025-05-25 06:00:00,12.97,77.59,1687.9988805463822,190.85633832004834,5.47183894374217e-05,0.0
2025-05-25 06:00:00,12.97,77.56,828.0797735102021,167.48402011077613,4.430093464121367e-05,0.0
2025-05-25 06:00:00,12.97,77.57,1967.034652902551,224.49208358686525,2.9052800762412513e-05,0.0
2025-05-25 06:00:00,13.05,77.59,1345.1505940145967,138.15901182369817,7.927029077892917e-05,0.0
2025-05-25 06:00:00,12.95,77.58,1869.8935610104695,194.38092419897765,2.4360167680878094e-05,0.0
2025-05-25 06:00:00,12.92,77.58,1376.692645122886,219.77027919515805,5.121066476132704e-05,0.0
2025-05-25 06:00:00,13.02,77.51,1638.0679562775936,223.08397081506075,9.662324723246037e-05,0.0
2025-05-25 06:00:00,13.08,77.58,987.625226786428,170.07725684854307,2.7515465454436383e-05,0.0
2025-05-25 06:00:00,12.92,77.62,1198.9606655410262,223.83734347190375,9.630636767295344e-05,0.0
2025-05-25 06:00:00,13.43,77.73,1554.6306704266276,218.91392136251682,8.794695463462321e-05,0.0
2025-05-25 06:00:00,15.36,75.12,1306.2134409844666,279.5884392307222,5.300078893054411e-05,0.0
2025-05-25 06:00:00,17.33,76.83,992.6277163230277,209.6760005580059,3.820268083253263e-05,0.0
2025-05-25 06:00:00,8.49,76.95,1526.4421125444192,168.2909476030309,5.5459851059088544e-05,0.0
2025-05-25 06:00:00,23.84,79.44,1237.6309614999618,101.54934330304866,7.387760884743888e-05,0.0
2025-05-25 06:00:00,22.96,76.06,1833.1759421842175,150.4021847155973,1.127986974222076e-05,0.0
2025-05-25 06:00:00,24.27,80.76,1822.0858530696746,212.50166588070343,8.749743797486944e-05,0.0
2025-05-25 06:00:00,23.08,77.53,995.2606365889701,117.71360511338852,8.896353586936357e-05,0.0
2025-05-25 06:00:00,22.62,75.7,1490.699403128098,242.25948779764937,1.938967264797832e-05,0.0
2025-05-25 06:00:00,23.33,75.04,1367.0493875400375,125.55931410657443,1.6368454540743535e-05,0.0
